,code,name,c_name
1653,300174,元力股份,化工行业
1654,300192,科斯伍德,化工行业
1655,300200,高盟新材,化工行业
1656,300214,日科化学,化工行业
1657,300225,金力泰,化工行业
1658,300236,上海新阳,化工行业
1659,300237,美晨科技,化工行业
1660,300243,瑞丰高材,化工行业
1661,300285,国瓷材料,化工行业
1662,300320,海达股份,化工行业
1663,300343,联创股份,化工行业
1664,300387,富邦股份,化工行业
1665,300398,飞凯材料,化工行业
1666,300405,科隆精化,化工行业
1667,300429,强力新材,化工行业
1668,300437,清水源,化工行业
1669,300446,乐凯新材,化工行业
1670,600048,保利地产,房地产
1671,600052,浙江广厦,房地产
1672,600053,中江地产,房地产
1673,600067,冠城大通,房地产
1674,600077,宋都股份,房地产
1675,600082,海泰发展,房地产
1676,600094,大名城,房地产
1677,600095,哈高科,房地产
1678,600113,浙江东日,房地产
1679,600133,东湖高新,房地产
1680,600159,大龙地产,房地产
1681,600162,香江控股,房地产
1682,600173,卧龙地产,房地产
1683,600175,美都能源,房地产
1684,600185,格力地产,房地产
1685,600208,新湖中宝,房地产
1686,600223,鲁商置业,房地产
1687,600225,天津松江,房地产
1688,600239,云南城投,房地产
1689,600240,华业资本,房地产
1690,600246,万通地产,房地产
1691,600266,北京城建,房地产
1692,600322,天房发展,房地产
1693,600325,华发股份,房地产
1694,600340,华夏幸福,房地产
1695,600376,首开股份,房地产
1696,600383,金地集团,房地产
1697,600393,东华实业,房地产
1698,600463,空港股份,房地产
1699,600503,华丽家族,房地产
1700,600510,黑牡丹,房地产
1701,600533,栖霞建设,房地产
1702,600565,迪马股份,房地产
1703,600568,中珠控股,房地产
1704,600606,绿地控股,房地产
1705,600615,丰华股份,房地产
1706,600621,华鑫股份,房地产
1707,600638,新黄浦,房地产
1708,600641,万业企业,房地产
1709,600657,信达地产,房地产
1710,600663,陆家嘴,房地产
1711,600665,天地源,房地产
1712,600675,中华企业,房地产
1713,600683,京投银泰,房地产
1714,600684,珠江实业,房地产
1715,600696,匹凸匹,房地产
1716,600716,凤凰股份,房地产
1717,600724,宁波富达,房地产
1718,600732,*ST新梅,房地产
1719,600733,S前锋,房地产
1720,600743,华远地产,房地产
1721,600745,中茵股份,房地产
1722,600748,上实发展,房地产
1723,600767,运盛医疗,房地产
1724,600773,西藏城投,房地产
1725,600791,京能置业,房地产
1726,600807,天业股份,房地产
1727,600823,世茂股份,房地产
1728,600862,南通科技,房地产
1729,600890,中房股份,房地产
1730,601588,北辰实业,房地产
1731,000002,万  科Ａ,房地产
1732,000005,世纪星源,房地产
1733,000006,深振业Ａ,房地产
1734,000009,中国宝安,房地产
1735,000011,深物业A,房地产
1736,000014,沙河股份,房地产
1737,000024,招商地产,房地产
1738,000029,深深房Ａ,房地产
1739,000031,中粮地产,房地产
1740,000036,华联控股,房地产
1741,000038,深大通,房地产
1742,000040,宝安地产,房地产
1743,000042,中洲控股,房地产
1744,000043,中航地产,房地产
1745,000046,泛海控股,房地产
1746,000056,皇庭国际,房地产
1747,000402,金 融 街,房地产
1748,000502,绿景控股,房地产
1749,000505,珠江控股,房地产
1750,000506,中润资源,房地产
1751,000514,渝 开 发,房地产
1752,000517,荣安地产,房地产
1753,000526,银润投资,房地产
1754,000534,万泽股份,房地产
1755,000537,广宇发展,房地产
1756,000540,中天城投,房地产
1757,000558,莱茵体育,房地产
1758,000567,海德股份,房地产
1759,000573,粤宏远Ａ,房地产
1760,000608,阳光股份,房地产
1761,000609,绵世股份,房地产
1762,000616,海航投资,房地产
1763,000620,新华联,房地产
1764,000631,顺发恒业,房地产
1765,000656,金科股份,房地产
1766,000667,美好集团,房地产
1767,000668,荣丰控股,房地产
1768,000671,阳 光 城,房地产
1769,000691,亚太实业,房地产
1770,000718,苏宁环球,房地产
1771,000732,泰禾集团,房地产
1772,000736,中房地产,房地产
1773,000797,中国武夷,房地产
1774,000809,铁岭新城,房地产
1775,000838,财信发展,房地产
1776,000861,海印股份,房地产
1777,000863,三湘股份,房地产
1778,000897,津滨发展,房地产
1779,000918,嘉凯城,房地产
1780,000926,福星股份,房地产
1781,000931,中 关 村,房地产
1782,000965,天保基建,房地产
1783,000979,中弘股份,房地产
1784,000981,银亿股份,房地产
1785,002016,世荣兆业,房地产
1786,002077,大港股份,房地产
1787,002133,广宇集团,房地产
1788,002146,荣盛发展,房地产
1789,002208,合肥城建,房地产
1790,002244,滨江集团,房地产
1791,002285,世联行,房地产
1792,002305,南国置业,房地产
1793,600000,浦发银行,金融行业
1794,600015,华夏银行,金融行业
1795,600016,民生银行,金融行业
1796,600030,中信证券,金融行业
1797,600036,招商银行,金融行业
1798,600109,国金证券,金融行业
1799,600291,西水股份,金融行业
1800,600369,西南证券,金融行业
1801,600643,爱建集团,金融行业
1802,600705,中航资本,金融行业
1803,600816,安信信托,金融行业
1804,600830,香溢融通,金融行业
1805,600837,海通证券,金融行业
1806,600958,东方证券,金融行业
1807,600999,招商证券,金融行业
1808,601009,南京银行,金融行业
1809,601099,太平洋,金融行业
1810,601166,兴业银行,金融行业
1811,601169,北京银行,金融行业
1812,601198,东兴证券,金融行业
1813,601288,农业银行,金融行业
1814,601318,中国平安,金融行业
1815,601328,交通银行,金融行业
1816,601336,新华保险,金融行业
1817,601377,兴业证券,金融行业
1818,601398,工商银行,金融行业
1819,601555,东吴证券,金融行业
1820,601601,中国太保,金融行业
1821,601628,中国人寿,金融行业
1822,601688,华泰证券,金融行业
1823,601788,光大证券,金融行业
1824,601818,光大银行,金融行业
1825,601901,方正证券,金融行业
1826,601939,建设银行,金融行业
1827,601988,中国银行,金融行业
1828,601998,中信银行,金融行业
1829,000001,平安银行,金融行业
1830,000166,申万宏源,金融行业
1831,000415,渤海租赁,金融行业
1832,000563,陕国投Ａ,金融行业
1833,000686,东北证券,金融行业
1834,000712,锦龙股份,金融行业
1835,000728,国元证券,金融行业
1836,000750,国海证券,金融行业
1837,000776,广发证券,金融行业
1838,000783,长江证券,金融行业
1839,002142,宁波银行,金融行业
1840,002500,山西证券,金融行业
1841,002673,西部证券,金融行业
1842,002736,国信证券,金融行业
1843,000511,烯碳新材,其它行业
1844,000795,太原刚玉,其它行业
1845,002088,鲁阳节能,其它行业
1846,002297,博云新材,其它行业
1847,002753,永东股份,其它行业
1848,002755,东方新星,其它行业
1849,002756,永兴特钢,其它行业
1850,002757,南兴装备,其它行业
1851,002758,华通医药,其它行业
1852,002759,天际股份,其它行业
1853,200011,深物业B,其它行业
1854,200012,南  玻Ｂ,其它行业
1855,200016,深康佳Ｂ,其它行业
1856,200017,深中华B,其它行业
1857,200018,神州B,其它行业
1858,200019,深深宝Ｂ,其它行业
1859,200020,深华发Ｂ,其它行业
1860,200022,深赤湾Ｂ,其它行业
1861,200025,特  力Ｂ,其它行业
1862,200026,飞亚达Ｂ,其它行业
1863,200028,一致Ｂ,其它行业
1864,200029,深深房Ｂ,其它行业
1865,200030,富奥B,其它行业
1866,200037,深南电Ｂ,其它行业
1867,200045,深纺织Ｂ,其它行业
1868,200053,深基地Ｂ,其它行业
1869,200054,建摩B,其它行业
1870,200055,方大Ｂ,其它行业
1871,200056,皇庭B,其它行业
1872,200058,深赛格B,其它行业
1873,200152,山  航Ｂ,其它行业
1874,200160,南江B,其它行业
1875,200168,雷伊B,其它行业
1876,200413,东旭B,其它行业
1877,200418,小天鹅Ｂ,其它行业
1878,200429,粤高速Ｂ,其它行业
1879,200468,宁通信Ｂ,其它行业
1880,200488,晨  鸣Ｂ,其它行业
1881,200505,珠江B,其它行业
1882,200512,闽灿坤Ｂ,其它行业
1883,200521,皖美菱Ｂ,其它行业
1884,200530,大  冷Ｂ,其它行业
1885,200539,粤电力Ｂ,其它行业
1886,200541,粤照明Ｂ,其它行业
1887,200550,江  铃Ｂ,其它行业
1888,200553,沙隆达Ｂ,其它行业
1889,200570,苏常柴Ｂ,其它行业
1890,200581,苏威孚Ｂ,其它行业
1891,200596,古井贡Ｂ,其它行业
1892,200613,大东海B,其它行业
1893,200625,长  安Ｂ,其它行业
1894,200706,瓦  轴Ｂ,其它行业
1895,200725,京东方Ｂ,其它行业
1896,200726,鲁  泰Ｂ,其它行业
1897,200761,本钢板Ｂ,其它行业
1898,200771,杭汽轮Ｂ,其它行业
1899,200869,张  裕Ｂ,其它行业
1900,200986,粤华包Ｂ,其它行业
1901,200992,中  鲁Ｂ,其它行业
1902,300064,豫金刚石,其它行业
1903,300073,当升科技,其它行业
1904,300179,四方达,其它行业
1905,300450,先导智能,其它行业
1906,300451,创业软件,其它行业
1907,300452,山河药辅,其它行业
1908,300453,三鑫医疗,其它行业
1909,300455,康拓红外,其它行业
1910,300456,耐威科技,其它行业
1911,300457,赢合科技,其它行业
1912,300458,全志科技,其它行业
1913,300459,浙江金科,其它行业
1914,300460,惠伦晶体,其它行业
1915,300461,田中精机,其它行业
1916,300462,华铭智能,其它行业
1917,300463,迈克生物,其它行业
1918,300465,高伟达,其它行业
1919,300466,赛摩电气,其它行业
1920,300467,迅游科技,其它行业
1921,300468,四方精创,其它行业
1922,600007,中国国贸,开发区
1923,600064,南京高科,开发区
1924,600215,长春经开,开发区
1925,600604,市北高新,开发区
1926,600639,浦东金桥,开发区
1927,600648,外高桥,开发区
1928,600658,电子城,开发区
1929,600736,苏州高新,开发区
1930,600895,张江高科,开发区
1931,000628,高新发展,开发区
1932,600050,中国联通,电子信息
1933,600074,保千里,电子信息
1934,600076,青鸟华光,电子信息
1935,600100,同方股份,电子信息
1936,600105,永鼎股份,电子信息
1937,600130,波导股份,电子信息
1938,600198,大唐电信,电子信息
1939,600271,航天信息,电子信息
1940,600288,大恒科技,电子信息
1941,600289,亿阳信通,电子信息
1942,600330,天通股份,电子信息
1943,600345,长江通信,电子信息
1944,600406,国电南瑞,电子信息
1945,600410,华胜天成,电子信息
1946,600446,金证股份,电子信息
1947,600455,博通股份,电子信息
1948,600476,湘邮科技,电子信息
1949,600485,信威集团,电子信息
1950,600487,亨通光电,电子信息
1951,600498,烽火通信,电子信息
1952,600522,中天科技,电子信息
1953,600536,中国软件,电子信息
1954,600556,慧球科技,电子信息
1955,600562,国睿科技,电子信息
1956,600570,恒生电子,电子信息
1957,600571,信雅达,电子信息
1958,600588,用友网络,电子信息
1959,600601,方正科技,电子信息
1960,600608,*ST沪科,电子信息
1961,600654,中安消,电子信息
1962,600677,航天通信,电子信息
1963,600680,上海普天,电子信息
1964,600718,东软集团,电子信息
1965,600728,佳都科技,电子信息
1966,600734,实达集团,电子信息
1967,600756,浪潮软件,电子信息
1968,600764,中电广通,电子信息
1969,600775,南京熊猫,电子信息
1970,600776,东方通信,电子信息
1971,600797,浙大网新,电子信息
1972,600804,鹏博士,电子信息
1973,600845,宝信软件,电子信息
1974,600850,华东电脑,电子信息
1975,600990,四创电子,电子信息
1976,601519,大智慧,电子信息
1977,603000,人民网,电子信息
1978,603019,中科曙光,电子信息
1979,603025,大豪科技,电子信息
1980,603636,南威软件,电子信息
1981,000021,深科技,电子信息
1982,000032,深桑达Ａ,电子信息
1983,000035,中国天楹,电子信息
1984,000063,中兴通讯,电子信息
1985,000066,长城电脑,电子信息
1986,000070,特发信息,电子信息
1987,000503,海虹控股,电子信息
1988,000532,力合股份,电子信息
1989,000547,航天发展,电子信息
1990,000555,神州信息,电子信息
1991,000561,烽火电子,电子信息
1992,000586,汇源通信,电子信息
1993,000681,视觉中国,电子信息
1994,000711,*ST京蓝,电子信息
1995,000748,长城信息,电子信息
1996,000801,四川九洲,电子信息
1997,000836,鑫茂科技,电子信息
1998,000851,高鸿股份,电子信息
1999,000892,*ST星美,电子信息
2000,000938,紫光股份,电子信息
2001,000948,南天信息,电子信息
2002,000970,中科三环,电子信息
2003,000977,浪潮信息,电子信息
2004,000997,新 大 陆,电子信息
2005,002017,东信和平,电子信息
2006,002027,七喜控股,电子信息
2007,002052,同洲电子,电子信息
2008,002063,远光软件,电子信息
2009,002065,东华软件,电子信息
2010,002073,软控股份,电子信息
2011,002089,新 海 宜,电子信息
2012,002090,金智科技,电子信息
2013,002093,国脉科技,电子信息
2014,002095,生 意 宝,电子信息
2015,002115,三维通信,电子信息
2016,002148,北纬通信,电子信息
2017,002151,北斗星通,电子信息
2018,002152,广电运通,电子信息
2019,002153,石基信息,电子信息
2020,002161,远 望 谷,电子信息
2021,002174,游族网络,电子信息
2022,002177,御银股份,电子信息
2023,002180,艾派克,电子信息
2024,002184,海得控制,电子信息
2025,002194,武汉凡谷,电子信息
2026,002195,二三四五,电子信息
2027,002230,科大讯飞,电子信息
2028,002231,奥维通信,电子信息
2029,002232,启明信息,电子信息
2030,002253,川大智胜,电子信息
2031,002261,拓维信息,电子信息
2032,002268,卫 士 通,电子信息
2033,002279,久其软件,电子信息
2034,002280,联络互动,电子信息
2035,002281,光迅科技,电子信息
2036,002296,辉煌科技,电子信息
2037,002308,威创股份,电子信息
2038,002312,三泰控股,电子信息
2039,002313,日海通讯,电子信息
2040,002315,焦点科技,电子信息
2041,002316,键桥通讯,电子信息
2042,002331,皖通科技,电子信息
2043,002351,漫步者,电子信息
2044,002354,天神娱乐,电子信息
2045,002362,汉王科技,电子信息
2046,002368,太极股份,电子信息
2047,002369,卓翼科技,电子信息
2048,002373,千方科技,电子信息
2049,002376,新北洋,电子信息
2050,002383,合众思壮,电子信息
2051,002384,东山精密,电子信息
2052,002396,星网锐捷,电子信息
2053,002401,中海科技,电子信息
2054,002405,四维图新,电子信息
2055,002410,广联达,电子信息
2056,002417,*ST元达,电子信息
2057,002421,达实智能,电子信息
2058,002439,启明星辰,电子信息
2059,002446,盛路通信,电子信息
2060,002465,海格通信,电子信息
2061,002467,二六三,电子信息
2062,002474,榕基软件,电子信息
2063,002491,通鼎互联,电子信息
2064,002519,银河电子,电子信息
2065,002528,英飞拓,电子信息
2066,002544,杰赛科技,电子信息
2067,002547,春兴精工,电子信息
2068,002577,雷柏科技,电子信息
2069,002583,海能达,电子信息
2070,002609,捷顺科技,电子信息
2071,002635,安洁科技,电子信息
2072,002642,荣之联,电子信息
2073,002649,博彦科技,电子信息
2074,002657,中科金财,电子信息
2075,300002,神州泰岳,电子信息
2076,300010,立思辰,电子信息
2077,300017,网宿科技,电子信息
2078,300020,银江股份,电子信息
2079,300025,华星创业,电子信息
2080,300028,金亚科技,电子信息
2081,300033,同花顺,电子信息
2082,300036,超图软件,电子信息
2083,300038,梅泰诺,电子信息
2084,300042,朗科科技,电子信息
2085,300044,赛为智能,电子信息
2086,300045,华力创通,电子信息
2087,300047,天源迪科,电子信息
2088,300050,世纪鼎利,电子信息
2089,300051,三五互联,电子信息
2090,300052,中青宝,电子信息
2091,300059,东方财富,电子信息
2092,300065,海兰信,电子信息
2093,300074,华平股份,电子信息
2094,300075,数字政通,电子信息
2095,300076,GQY视讯,电子信息
2096,300079,数码视讯,电子信息
2097,300081,恒信移动,电子信息
2098,300085,银之杰,电子信息
2099,300096,易联众,电子信息
2100,300098,高新兴,电子信息
2101,300101,振芯科技,电子信息
2102,300104,乐视网,电子信息
2103,300113,顺网科技,电子信息
2104,300130,新国都,电子信息
2105,300134,大富科技,电子信息
2106,300136,信维通信,电子信息
2107,300150,世纪瑞尔,电子信息
2108,300166,东方国信,电子信息
2109,300167,迪威视讯,电子信息
2110,300168,万达信息,电子信息
2111,300170,汉得信息,电子信息
2112,300177,中海达,电子信息
2113,300182,捷成股份,电子信息
2114,300183,东软载波,电子信息
2115,300188,美亚柏科,电子信息
2116,300209,天泽信息,电子信息
2117,300211,亿通科技,电子信息
2118,300212,易华录,电子信息
2119,300213,佳讯飞鸿,电子信息
2120,300226,上海钢联,电子信息
2121,300229,拓尔思,电子信息
2122,300231,银信科技,电子信息
2123,300235,方直科技,电子信息
2124,300245,天玑科技,电子信息
2125,300248,新开普,电子信息
2126,300250,初灵信息,电子信息
2127,300253,卫宁软件,电子信息
2128,300264,佳创视讯,电子信息
2129,300270,中威电子,电子信息
2130,300271,华宇软件,电子信息
2131,300275,梅安森,电子信息
2132,300277,海联讯,电子信息
2133,300282,汇冠股份,电子信息
2134,300287,飞利信,电子信息
2135,300288,朗玛信息,电子信息
2136,300290,荣科科技,电子信息
2137,300292,吴通控股,电子信息
2138,300295,三六五网,电子信息
2139,300297,蓝盾股份,电子信息
2140,300299,富春通信,电子信息
2141,300300,汉鼎股份,电子信息
2142,300302,同有科技,电子信息
2143,300310,宜通世纪,电子信息
2144,300311,任子行,电子信息
2145,300312,邦讯技术,电子信息
2146,300315,掌趣科技,电子信息
2147,300322,硕贝德,电子信息
2148,300324,旋极信息,电子信息
2149,300330,华虹计通,电子信息
2150,300333,兆日科技,电子信息
2151,300339,润和软件,电子信息
2152,300348,长亮科技,电子信息
2153,300352,北信源,电子信息
2154,300353,东土科技,电子信息
2155,300359,全通教育,电子信息
2156,300365,恒华科技,电子信息
2157,300366,创意信息,电子信息
2158,300367,东方网力,电子信息
2159,300369,绿盟科技,电子信息
2160,300377,赢时胜,电子信息
2161,300378,鼎捷软件,电子信息
2162,300379,东方通,电子信息
2163,300380,安硕信息,电子信息
2164,300383,光环新网,电子信息
2165,300386,飞天诚信,电子信息
2166,300390,天华超净,电子信息
2167,300392,腾信股份,电子信息
2168,300394,天孚通信,电子信息
2169,300397,天和防务,电子信息
2170,300399,京天利,电子信息
2171,300418,昆仑万维,电子信息
2172,300419,浩丰科技,电子信息
2173,300431,暴风科技,电子信息
2174,300440,运达科技,电子信息
2175,300448,浩云科技,电子信息
2176,300449,汉邦高科,电子信息
2177,600086,东方金钰,服装鞋类
2178,600107,美尔雅,服装鞋类
2179,600137,浪莎股份,服装鞋类
2180,600177,雅戈尔,服装鞋类
2181,600233,大杨创世,服装鞋类
2182,600272,开开实业,服装鞋类
2183,600295,鄂尔多斯,服装鞋类
2184,600398,海澜之家,服装鞋类
2185,600400,红豆股份,服装鞋类
2186,600439,瑞贝卡,服装鞋类
2187,600612,老凤祥,服装鞋类
2188,600884,杉杉股份,服装鞋类
2189,601566,九牧王,服装鞋类
2190,601718,际华集团,服装鞋类
2191,603001,奥康国际,服装鞋类
2192,603518,维格娜丝,服装鞋类
2193,603555,贵人鸟,服装鞋类
2194,603808,歌力思,服装鞋类
2195,002003,伟星股份,服装鞋类
2196,002029,七 匹 狼,服装鞋类
2197,002036,汉麻产业,服装鞋类
2198,002044,江苏三友,服装鞋类
2199,002098,浔兴股份,服装鞋类
2200,002154,报 喜 鸟,服装鞋类
2201,002239,奥特佳,服装鞋类
2202,002269,美邦服饰,服装鞋类
2203,002291,星期六,服装鞋类
2204,002293,罗莱生活,服装鞋类
2205,002327,富安娜,服装鞋类
2206,002345,潮宏基,服装鞋类
2207,002397,梦洁家纺,服装鞋类
2208,002425,凯撒股份,服装鞋类
2209,002485,希努尔,服装鞋类
2210,002486,嘉麟杰,服装鞋类
2211,002494,华斯股份,服装鞋类
2212,002503,搜于特,服装鞋类
2213,002517,泰亚股份,服装鞋类
2214,002563,森马服饰,服装鞋类
2215,002569,步森股份,服装鞋类
2216,002574,明牌珠宝,服装鞋类
2217,002612,朗姿股份,服装鞋类
2218,002634,棒杰股份,服装鞋类
2219,002640,跨境通,服装鞋类
2220,002656,卡奴迪路,服装鞋类
2221,002674,兴业科技,服装鞋类
2222,002687,乔治白,服装鞋类
2223,002731,萃华珠宝,服装鞋类
2224,002740,爱迪尔,服装鞋类
2225,300005,探路者,服装鞋类
2226,600083,博信股份,电子器件
2227,600151,航天机电,电子器件
2228,600171,上海贝岭,电子器件
2229,600183,生益科技,电子器件
2230,600203,福日电子,电子器件
2231,600206,有研新材,电子器件
2232,600207,安彩高科,电子器件
2233,600237,铜峰电子,电子器件
2234,600353,旭光股份,电子器件
2235,600355,精伦电子,电子器件
2236,600360,华微电子,电子器件
2237,600363,联创光电,电子器件
2238,600401,*ST海润,电子器件
2239,600460,士兰微,电子器件
2240,600478,科力远,电子器件
2241,600537,亿晶光电,电子器件
2242,600563,法拉电子,电子器件
2243,600584,长电科技,电子器件
2244,600602,仪电电子,电子器件
2245,600667,太极实业,电子器件
2246,600703,三安光电,电子器件
2247,600707,彩虹股份,电子器件
2248,600747,大连控股,电子器件
2249,600817,ST宏盛,电子器件
2250,600980,北矿磁材,电子器件
2251,601012,隆基股份,电子器件
2252,601231,环旭电子,电子器件
2253,601908,京运通,电子器件
2254,603005,晶方科技,电子器件
2255,603118,共进股份,电子器件
2256,603328,依顿电子,电子器件
2257,603678,火炬电子,电子器件
2258,000020,深华发Ａ,电子器件
2259,000050,深天马Ａ,电子器件
2260,000058,深 赛 格,电子器件
2261,000068,*ST华赛,电子器件
2262,000413,东旭光电,电子器件
2263,000536,华映科技,电子器件
2264,000636,风华高科,电子器件
2265,000670,盈方微,电子器件
2266,000725,京东方Ａ,电子器件
2267,000727,华东科技,电子器件
2268,000733,振华科技,电子器件
2269,000810,创维数字,电子器件
2270,000823,超声电子,电子器件
2271,002025,航天电器,电子器件
2272,002045,国光电器,电子器件
2273,002049,同方国芯,电子器件
2274,002055,得润电子,电子器件
2275,002056,横店东磁,电子器件
2276,002057,中钢天源,电子器件
2277,002079,苏州固锝,电子器件
2278,002104,恒宝股份,电子器件
2279,002106,莱宝高科,电子器件
2280,002119,康强电子,电子器件
2281,002129,中环股份,电子器件
2282,002134,天津普林,电子器件
2283,002137,麦达数字,电子器件
2284,002138,顺络电子,电子器件
2285,002139,拓邦股份,电子器件
2286,002141,蓉胜超微,电子器件
2287,002156,通富微电,电子器件
2288,002179,中航光电,电子器件
2289,002185,华天科技,电子器件
2290,002188,新 嘉 联,电子器件
2291,002189,利达光电,电子器件
2292,002199,东晶电子,电子器件
2293,002218,拓日新能,电子器件
2294,002222,福晶科技,电子器件
2295,002241,歌尔声学,电子器件
2296,002273,水晶光电,电子器件
2297,002288,超华科技,电子器件
2298,002289,宇顺电子,电子器件
2299,002371,七星电子,电子器件
2300,002388,新亚制程,电子器件
2301,002389,南洋科技,电子器件
2302,002402,和而泰,电子器件
2303,002426,胜利精密,电子器件
2304,002436,兴森科技,电子器件
2305,002449,国星光电,电子器件
2306,002456,欧菲光,电子器件
2307,002463,沪电股份,电子器件
2308,002475,立讯精密,电子器件
2309,002484,江海股份,电子器件
2310,002504,弘高创意,电子器件
2311,002506,协鑫集成,电子器件
2312,002512,达华智能,电子器件
2313,002579,中京电子,电子器件
2314,002587,奥拓电子,电子器件
2315,002600,江粉磁材,电子器件
2316,002618,丹邦科技,电子器件
2317,002636,金安国纪,电子器件
2318,002638,勤上光电,电子器件
2319,002654,万润科技,电子器件
2320,002655,共达电声,电子器件
2321,002724,海洋王,电子器件
2322,002729,好利来,电子器件
2323,002745,木林森,电子器件
2324,300014,亿纬锂能,电子器件
2325,300029,天龙光电,电子器件
2326,300032,金龙机电,电子器件
2327,300046,台基股份,电子器件
2328,300053,欧比特,电子器件
2329,300077,国民技术,电子器件
2330,300078,思创医惠,电子器件
2331,300083,劲胜精密,电子器件
2332,300088,长信科技,电子器件
2333,300102,乾照光电,电子器件
2334,300111,向日葵,电子器件
2335,300114,中航电测,电子器件
2336,300115,长盈精密,电子器件
2337,300118,东方日升,电子器件
2338,300127,银河磁体,电子器件
2339,300128,锦富新材,电子器件
2340,300131,英唐智控,电子器件
2341,300139,晓程科技,电子器件
2342,300154,瑞凌股份,电子器件
2343,300155,安居宝,电子器件
2344,300162,雷曼股份,电子器件
2345,300184,力源信息,电子器件
2346,300205,天喻信息,电子器件
2347,300207,欣旺达,电子器件
2348,300215,电科院,电子器件
2349,300219,鸿利光电,电子器件
2350,300220,金运激光,电子器件
2351,300223,北京君正,电子器件
2352,300224,正海磁材,电子器件
2353,300227,光韵达,电子器件
2354,300232,洲明科技,电子器件
2355,300241,瑞丰光电,电子器件
2356,300242,明家科技,电子器件
2357,300256,星星科技,电子器件
2358,300269,联建光电,电子器件
2359,300279,和晶科技,电子器件
2360,300296,利亚德,电子器件
2361,300301,长方照明,电子器件
2362,300303,聚飞光电,电子器件
2363,300317,珈伟股份,电子器件
2364,300319,麦捷科技,电子器件
2365,300323,华灿光电,电子器件
2366,300327,中颖电子,电子器件
2367,300331,苏大维格,电子器件
2368,300340,科恒股份,电子器件
2369,300342,天银机电,电子器件
2370,300346,南大光电,电子器件
2371,300351,永贵电器,电子器件
2372,300373,扬杰科技,电子器件
2373,300389,艾比森,电子器件
2374,300408,三环集团,电子器件
2375,300414,中光防雷,电子器件
2376,300433,蓝思科技,电子器件
2377,600011,华能国际,电力行业
2378,600021,上海电力,电力行业
2379,600023,浙能电力,电力行业
2380,600027,华电国际,电力行业
2381,600098,广州发展,电力行业
2382,600101,明星电力,电力行业
2383,600110,中科英华,电力行业
2384,600116,三峡水利,电力行业
2385,600131,岷江水电,电力行业
2386,600236,桂冠电力,电力行业
2387,600310,桂东电力,电力行业
2388,600396,金山股份,电力行业
2389,600452,涪陵电力,电力行业
2390,600483,福能股份,电力行业
2391,600505,西昌电力,电力行业
2392,600509,天富能源,电力行业
2393,600578,京能电力,电力行业
2394,600642,申能股份,电力行业
2395,600644,*ST乐电,电力行业
2396,600674,川投能源,电力行业
2397,600726,华电能源,电力行业
2398,600744,华银电力,电力行业
2399,600769,祥龙电业,电力行业
2400,600780,通宝能源,电力行业
2401,600795,国电电力,电力行业
2402,600863,内蒙华电,电力行业
2403,600864,哈投股份,电力行业
2404,600868,梅雁吉祥,电力行业
2405,600869,智慧能源,电力行业
2406,600886,国投电力,电力行业
2407,600900,长江电力,电力行业
2408,600969,郴电国际,电力行业
2409,600979,广安爱众,电力行业
2410,600995,文山电力,电力行业
2411,601016,节能风电,电力行业
2412,601991,大唐发电,电力行业
2413,000027,深圳能源,电力行业
2414,000037,深南电Ａ,电力行业
2415,000531,穗恒运Ａ,电力行业
2416,000539,粤电力Ａ,电力行业
2417,000543,皖能电力,电力行业
2418,000600,建投能源,电力行业
2419,000601,韶能股份,电力行业
2420,000690,宝新能源,电力行业
2421,000720,新能泰山,电力行业
2422,000722,湖南发展,电力行业
2423,000767,漳泽电力,电力行业
2424,000791,甘肃电投,电力行业
2425,000862,银星能源,电力行业
2426,000875,吉电股份,电力行业
2427,000883,湖北能源,电力行业
2428,000899,赣能股份,电力行业
2429,000939,凯迪生态,电力行业
2430,000958,东方能源,电力行业
2431,000966,长源电力,电力行业
2432,000993,闽东电力,电力行业
2433,001896,豫能控股,电力行业
2434,002039,黔源电力,电力行业
2435,002479,富春环保,电力行业
2436,002692,远程电缆,电力行业
2437,300423,鲁亿通,电力行业
2438,600006,东风汽车,汽车制造
2439,600066,宇通客车,汽车制造
2440,600081,东风科技,汽车制造
2441,600093,禾嘉股份,汽车制造
2442,600104,上汽集团,汽车制造
2443,600148,长春一东,汽车制造
2444,600166,福田汽车,汽车制造
2445,600178,东安动力,汽车制造
2446,600182,S佳通,汽车制造
2447,600213,亚星客车,汽车制造
2448,600303,曙光股份,汽车制造
2449,600335,国机汽车,汽车制造
2450,600375,华菱星马,汽车制造
2451,600418,江淮汽车,汽车制造
2452,600469,风神股份,汽车制造
2453,600480,凌云股份,汽车制造
2454,600501,航天晨光,汽车制造
2455,600523,贵航股份,汽车制造
2456,600609,金杯汽车,汽车制造
2457,600623,双钱股份,汽车制造
2458,600653,申华控股,汽车制造
2459,600660,福耀玻璃,汽车制造
2460,600676,交运股份,汽车制造
2461,600686,金龙汽车,汽车制造
2462,600698,湖南天雁,汽车制造
2463,600699,均胜电子,汽车制造
2464,600715,*ST松辽,汽车制造
2465,600741,华域汽车,汽车制造
2466,600742,一汽富维,汽车制造
2467,600760,中航黑豹,汽车制造
2468,600960,渤海活塞,汽车制造
2469,601058,赛轮金宇,汽车制造
2470,601238,广汽集团,汽车制造
2471,601258,庞大集团,汽车制造
2472,601633,长城汽车,汽车制造
2473,601689,拓普集团,汽车制造
2474,601799,星宇股份,汽车制造
